moodle  (All Fields)
Time span:1945-2021. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"Scaffolding computer-mediated discussion to enhance moral reasoning and argumentation quality in pre-service teachers","Ozcinar, Huseyin","","","","JOURNAL OF MORAL EDUCATION","APR 3 2015","2015","44","2","","","","232","251","","10.1080/03057240.2015.1043875","","","5","0.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","0"
"Frequency of use of Learning Content Management Systems. A Moodle vs. Sakai comparison for studies with economic profile","Arnaldos Garcia, Fuensanta; Faura Martinez, Ursula; lafuente Lechuga, Matilde; Lopez Hernandez, Fernando Antonio; Silva Perez, Maria; Ruiz Marin, Manuel","","","","REVISTA DE INVESTIGACION EN EDUCACION","APR 2015","2015","13","1","","","","69","87","","","","","5","0.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2","0"
"Developing Virtual Lab to support the Computer Science Education in Moodle","Al-Khanjari, Zuhoor; Al-Roshdi, Yusra","","","","PROCEEDINGS OF 2015 12TH INTERNATIONAL CONFERENCE ON REMOTE ENGINEERING AND VIRTUAL INSTRUMENTATION (REV)","2015","2015","","","","","","186","191","","","Proceedings of 2015 12th International Conference on Remote Engineering and Virtual Instrumentation (REV)","FEB 25-28, 2014","5","0.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","0","0","0"
"Toward Knowledge Management Approach to Enhance the Mobile Learning Management Systems","AlSagri, Hatoon S.; Zemirli, Nesrine","","","Younas, M; Awan, I; Mecella, M","MOBILE WEB AND INTELLIGENT INFORMATION SYSTEMS","2015","2015","9228","","","","","74","83","","10.1007/978-3-319-23144-0_7","12th International Conference on Mobile Web and Intelligent Information Systems (MobiWis)","AUG 24-26, 2015","5","0.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0"
"A Pilot Study of the Influence of Gamification on the Effectiveness of an e-Learning Course","Bernik, Andrija; Bubas, Goran; Radosevic, Danijel","","","Hunjak, T; Kirinic, V; Konecki, M","CENTRAL EUROPEAN CONFERENCE ON INFORMATION AND INTELLIGENT SYSTEMS, 2015","2015","2015","","","","","","73","79","","","26th Central European Conference on Information and Intelligent Systems (CECIIS)","SEP 23-25, 2015","5","0.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","1","1"
"Successful and proactive e-learning environment fostered by teachers' motivation in technology use","Biskupic, Ivana Ogrizek; Lackovic, Stjepan; Jurina, Kresimir","","","Iaman, A; Eskicumali, A","INTERNATIONAL CONFERENCE ON NEW HORIZONS IN EDUCATION, INTE 2014","2015","2015","174","","","","","3656","3662","","10.1016/j.sbspro.2015.01.1086","5th International Conference on New Horizons in Education (INTE)","JUN 25-27, 2014","5","0.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0"
"In search of design principles for developing digital learning and performance support for a student design task","Bollen, Lars; van der Meij, Hans; Leemkuil, Henny; McKenney, Susan","","","","AUSTRALASIAN JOURNAL OF EDUCATIONAL TECHNOLOGY","2015","2015","31","5","","","SI","500","520","","","","","5","0.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","1","0"
"Academic Instruction in a Digital World: The Virtual TAU Case","Cohen, Anat; Soffer, Tal","","","Ozcan, D","FIRST GLOBAL CONFERENCE ON CONTEMPORARY ISSUES IN EDUCATION (GLOBE-EDU 2014)","2015","2015","","","","","","9","16","","10.1016/j.sbspro.2015.02.322","Global Conference on Contemporary Issues in Education (GLOBE-EDU 2014)","JUL 12-14, 2014","5","0.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","1","1"
"Using Electronic Courses in Teaching Master's Degree Students","Fix, Natalia; Kolesnikov, Stanislav; Petrova, Galina","","","Anderson, GDS; Erdal, M","XVTH INTERNATIONAL CONFERENCE LINGUISTIC AND CULTURAL STUDIES: TRADITIONS AND INNOVATIONS (LKTI 2015)","2015","2015","206","","","","","262","266","","10.1016/j.sbspro.2015.10.021","15th International Conference Linguistic and Cultural Studies - Traditions and Innovations (LKTI)","NOV 09-11, 2015","5","0.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","1","0"
"Predicting Student Personality Based on a Data-Driven Model from Student Behavior on LMS and Social Networks","Halawa, Mohamed Soliman; Shehab, Mohamed Elemam; Hamed, Essam M. Ramzy","","","","2015 FIFTH INTERNATIONAL CONFERENCE ON DIGITAL INFORMATION PROCESSING AND COMMUNICATIONS (ICDIPC)","2015","2015","","","","","","294","299","","","Fifth International Conference on Digital Information Processing and Communications (ICDIPC)","OCT 07-09, 2015","5","0.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0"
"CAN MOODLE BE USED FOR STRUCTURAL GAMIFICATION?","Pastor-Pina, Herminia; Satorre-Cuerda, Rosana; Molina-Carmona, Rafael; Gallego-Duran, Francisco J.; Llorens-Largo, Faraon","","","Chova, LG; Martinez, AL; Torres, IC","INTED2015: 9TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE","2015","2015","","","","","","1014","1021","","","9th International Technology, Education and Development Conference (INTED)","MAR 02-04, 2015","5","0.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","0","1","0"
"ANALYSIS OF CURRENT STATE OF INFORMATION TECHNOLOGIES USAGE OF FUTURE SOCIAL WORKERS' TRAINING","Pavlyshyna, Nataliia B.","","","","INFORMATION TECHNOLOGIES AND LEARNING TOOLS","2015","2015","46","2","","","","64","70","","10.33407/itlt.v46i2.1219","","","5","0.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","2","0"
"A Case Study of Analyzing Logs of LMS in Flipped Classroom","Yamada, Yasuhiro; Hirakawa, Masahito","","","Matsuo, T; Hashimoto, K; Mine, T; Hirokawa, S","2015 IIAI 4TH INTERNATIONAL CONGRESS ON ADVANCED APPLIED INFORMATICS (IIAI-AAI)","2015","2015","","","","","","374","378","","10.1109/IIAI-AAI.2015.255","2015 IIAI 4th International Congress on Advanced Applied Informatics (IIAI-AAI)","JUL 12-16, 2015","5","0.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","0"
"Supporting Students' Learning To Learn in General Chemistry Using Moodle","Lau Gonzalez, Maritza; Jauregui Haza, Ulises; Gramagtes, Aurora Perez; Farinas Leon, Gloria; Le Bolay, Nadine","","","","JOURNAL OF CHEMICAL EDUCATION","NOV 2014","2014","91","11","","","","1823","1829","","10.1021/ed3007605","","","5","0.63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","4","0"
"METHODS AND TOOLS FOR THE DEVELOPMENT, IMPLEMENTATION AND USE OF THE INTELLIGENT DISTANCE LEARNING ENVIRONMENT","Afanasyev, A.; Voit, N.; Voevodin, E.; Egorova, T.; Novikova, O.","","","Chova, LG; Martinez, AL; Torres, IC","INTED2014: 8TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE","2014","2014","","","","","","3120","3124","","","8th International Technology, Education and Development Conference (INTED)","MAR 10-12, 2014","5","0.63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","2","0","0","0"
"LMS MOODLE AS A COMMUNICATION TOOL OF THE STUDENTS IN THE STUDY PROGRAMS ENVIRONMENTAL MANAGEMENT, MANAGEMENT AND TOURISM, HOTEL AND SPA INDUSTRY","Bednarova, Ludmila; Vavrek, Roman; Vozarova, Ivana Kravcakova; Kotulic, Rastislav; Adamisin, Peter; Kubak, Matus; Gonos, Jaroslav; Nemec, Jozef; Dubravska, Mariana; Sira, Elena","","","","GEOCONFERENCE ON ECOLOGY, ECONOMICS, EDUCATION AND LEGISLATION, SGEM 2014, VOL III","2014","2014","","","","","","647","653","","","14th International Multidisciplinary Scientific Geoconference (SGEM)","JUN 17-26, 2014","5","0.63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0","0"
"Problems of Automatic Generation of Questions for the Purpose of Testing the Knowledge in a Management Science Course","Gladavska, Lenka; Plevny, Miroslav","","","Turcani, M; Drlik, M; Kapusta, J; Svec, P","DIVAI 2014: 10TH INTERNATIONAL SCIENTIFIC CONFERENCE ON DISTANCE LEARNING IN APPLIED INFORMATICS","2014","2014","","","","","","325","335","","","10th International Scientific Conference on Distance Learning in Applied Informatics (DIVAI)","MAY 05-07, 2014","5","0.63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","3","0","0","0"
"Virtual Lab: An Immersive Tool to Assist in the Teaching of Software Engineering","Herpieh, Fabricio; Jardim, Rafaela Ribeiro; Nunes, Felipe Becker; Voss, Gleizer Bierhalz; Fontoura, Lisandra Manzoni; Medina, Roseclea Duarte","","","","2014 XVI SYMPOSIUM ON VIRTUAL AND AUGMENTED REALITY (SVR)","2014","2014","","","","","","118","126","","10.1109/SVR.2014.36","16th Symposium on Virtual and Augmented Reality (SVR)","MAY 12-15, 2014","5","0.63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","0","1","0","0"
"Innovation In Distance, E- And Blended Learning In Educational Mass Production Using Inverted Classroom Model (Icm)","Schlingensiepen, Joern","","","Laborda, JG","4TH WORLD CONFERENCE ON LEARNING TEACHING AND EDUCATIONAL LEADERSHIP (WCLTA-2013)","2014","2014","141","","","","","393","398","","10.1016/j.sbspro.2014.05.069","4th World Conference on Learning, Teaching and Educational Leadership (WCLTA)","OCT 27-29, 2013","5","0.63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","1","0"
"The Project TEDS@wildau: TEDS Framework Integration into the Moodle Platform for User-Specific Quality Assurance of Learning Scenarios","Scholl, Margit; Ehrlich, Peter; Wiesner-Steiner, Andreas; Edich, Denis","","","Sprague, RH","2014 47TH HAWAII INTERNATIONAL CONFERENCE ON SYSTEM SCIENCES (HICSS)","2014","2014","","","","","","1935","1945","","10.1109/HICSS.2014.245","47th Annual Hawaii International Conference on System Sciences","JAN 06-09, 2014","5","0.63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","0"
"Massive Open Online Courses in Microelectronics education","Stuchlikova, Lubica; Kosa, Arpad; Benko, Peter; Donoval, Daniel","","","","10TH EUROPEAN WORKSHOP ON MICROELECTRONICS EDUCATION (EWME)","2014","2014","","","","","","31","36","","","10th European Workshop on Microelectronics Education (EWME)","MAY 14-16, 2014","5","0.63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0","0"
"A case study of learning action and emotion from a perspective of learning analytics","Zhu, Haiping; Zhang, Xinhui; Wang, Xinhong; Chen, Yan; Zeng, Bin","","","Liu, X; ElBaz, D; Hsu, CH; Kang, K; Chen, W","2014 IEEE 17th International Conference on Computational Science and Engineering (CSE)","2014","2014","","","","","","420","424","","10.1109/CSE.2014.105","IEEE 17th International Conference on Computational Science and Engineering (CSE)","DEC 19-21, 2014","5","0.63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","3","0"
"How the usage of learning management systems influences student achievement","Mijatovic, Ivana; Cudanov, Mladen; Jednak, Sandra; Kadijevich, Djordje M.","","","","TEACHING IN HIGHER EDUCATION","JUL 1 2013","2013","18","5","","","","506","517","","10.1080/13562517.2012.753049","","","5","0.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","1","0"
"E-LEARNING SYSTEMS USED AT UNIVERSITIES","Fabus, Juraj; Kolarovszka, Zuzana; Fabus, Jozef","","","Chova, LG; Martinez, AL; Torres, IC","EDULEARN13: 5TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2013","2013","","","","","","6242","6249","","","5th International Conference on Education and New Learning Technologies (EDULEARN)","JUL 01-03, 2013","5","0.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0"
"E-LEARNING SUPPORT IN ENGINEERING EDUCATION OF ROBOTICS SPECIALISTS","Kralikova, Eva; Kamensky, Miroslav; Cervenova, Jozefa","","","Hruby, M","DISTANCE LEARNING, SIMULATION AND COMMUNICATION 2013","2013","2013","","","","","","121","127","","","International Conference on Distance Learning, Simulation and Communication / CATE 2013","MAY 21-23, 2013","5","0.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2","0","0","0","0","0"
"Integration of web based environment for learning discrete simulation in e-learning system","Despotovic-Zrakic, Marijana; Barac, Dusan; Bogdanovic, Zorica; Jovanic, Branislav; Radenkovic, Bozidar","","","","SIMULATION MODELLING PRACTICE AND THEORY","SEP 2012","2012","27","","","","","17","30","","10.1016/j.simpat.2012.04.008","","","5","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0","0"
"A new Moodle teaching methodology for marine engineers of hydraulic and pneumatic systems","Orosa, Jose A.","","","","COMPUTER APPLICATIONS IN ENGINEERING EDUCATION","SEP 2012","2012","20","3","","","","419","425","","10.1002/cae.20409","","","5","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","1","0"
"Structural Analysis from Classroom to Laboratory","Wist, Julien; Patiny, Luc","","","","JOURNAL OF CHEMICAL EDUCATION","AUG 2012","2012","89","8","","","","1083","1083","","10.1021/ed200476h","","","5","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0"
"Education of Primary and Secondary School Teachers in Informatics Supported by Digital Technologies","Capay, Martin; Magdin, Martin; Tomanova, Julia","","","Capay, M; Mesarosova, M; Palmarova, V","DIVAI 2012: 9TH INTERNATIONAL SCIENTIFIC CONFERENCE ON DISTANCE LEARNING IN APPLIED INFORMATICS: CONFERENCE PROCEEDINGS","2012","2012","","","","","","53","61","","","9th International Scientific Conference on Distance Learning in Applied Informatics","MAY 02-04, 2012","5","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0","0"
"Educational Games for Self Learning in Introductory Programming Courses - a Straightforward Design Approach with Progression Mechanisms","Ljungkvist, Peter; Mozelius, Peter","","","Felicia, P","PROCEEDINGS OF THE 6TH EUROPEAN CONFERENCE ON GAMES BASED LEARNING","2012","2012","","","","","","285","293","","","6th European Conference on Games-Based Learning","OCT 04-05, 2012","5","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","1","0","0","0","0"
"An Analysis of e-Learning System Features in Supporting the True e-Learning 2.0","Othman, Mohd Shahizan; Mohamad, Nadirah; Yusuf, Lizawati Mi; Yusof, Norazah; Suhaimi, Shaffika Mohd","","","Yusof, YM; Phang, FA","INTERNATIONAL CONFERENCE ON TEACHING AND LEARNING IN HIGHER EDUCATION IN CONJUNCTION WITH REGIONAL CONFERENCE ON ENGINEERING EDUCATION AND RESEARCH IN HIGHER EDUCATION","2012","2012","56","","","","","454","460","","10.1016/j.sbspro.2012.09.676","International Conference on Teaching and Learning in Higher Education (ICTLHE)","APR 10-12, 2012","5","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","2","0","0","1"
"THE STUDENT'S PERSPECTIVE: TEACHING USAGES OF MOODLE AT UNIVERSITY","Sanchez-Santamaria, Jose; Javier Ramos, Francisco; Sanchez-Antolin, Pablo","","","Chova, LG; Martinez, AL; Torres, IC","5TH INTERNATIONAL CONFERENCE OF EDUCATION, RESEARCH AND INNOVATION (ICERI 2012)","2012","2012","","","","","","2968","2973","","","5th International Conference of Education, Research and Innovation (ICERI)","NOV 19-21, 2012","5","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","2","0"
"Material science internet remote experiments: Solid state photovoltaic inorganic and organic/inorganic nanoheterostructural cell characterization in teaching","Schauer, Frantisek; Ozvoldova, Miroslava; Cernansky, Peter; Gerhatova, Zaneta; Tkac, Lukas; Kostelnikova, Michaela","","","","2012 15TH INTERNATIONAL CONFERENCE ON INTERACTIVE COLLABORATIVE LEARNING (ICL)","2012","2012","","","","","","","","","10.1109/ICL.2012.6402116","15th International Conference on Interactive Collaborative Learning (ICL)","SEP 26-28, 2012","5","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","2","0","0"
"Blended learning and curriculum renewal across three medical schools: The rheumatology module at the University of Otago","Stebbings, Simon; Bagheri, Nasser; Perrie, Kellie; Blyth, Phil; McDonald, Jenny","","","","AUSTRALASIAN JOURNAL OF EDUCATIONAL TECHNOLOGY","2012","2012","28","7","","","","1176","1189","","","","","5","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","2","0","1"
"Telemedicine and Pediatric Radiology: A New Environment for Training, Learning, and Interactive Discussions","Monteiro, Alexandra M. V.; Correa, Diogo Goulart; Sarmet, Alair Augusto; Cavalcanti, Silvio A.; Sakuno, Telma; Filgueiras, Tereza; Just, Eduardo; Santos, Munique; Messina, Luiz Ary; Haddad, Ana Estela; Marchiori, Edson","","","","TELEMEDICINE AND E-HEALTH","DEC 2011","2011","17","10","","","","753","756","","10.1089/tmj.2011.0049","","","5","0.45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","2","0","0"
"Usage of interactive video in educational process to determine mental level and literacy of a learner","Magdin, Martin; Capay, Martin; Mesarosova, Miroslava","","","","2011 14TH INTERNATIONAL CONFERENCE ON INTERACTIVE COLLABORATIVE LEARNING (ICL)","2011","2011","","","","","","510","513","","","14th International Conference on Interactive Collaborative Learning (ICL)/11th International Conference on Virtual-University (VU)","SEP 21-23, 2011","5","0.45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","0","0","0","0","0","0"
"Moodle and Affective Computing: Knowing who's on the Other Side","Rodrigues, Manuel; Fdez-Riverola, Florentino; Novais, Paulo","","","Greener, S; Rospigliosi, A","PROCEEDINGS OF THE 10TH EUROPEAN CONFERENCE ON E-LEARNING, VOLS 1 AND 2","2011","2011","","","","","","678","685","","","10th European Conference on e-Learning (ECEL)","NOV 10-11, 2011","5","0.45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","0","0","0","0","0","0"
"Virtual learning environment in continuing education in nursing","Giunta da Silva, Lucia Marta; Rivero de Gutierrez, Maria Gaby; Lopes De Domenico, Edvane Birelo","","","","ACTA PAULISTA DE ENFERMAGEM","SEP-OCT 2010","2010","23","5","","","","701","704","","10.1590/S0103-21002010000500019","","","5","0.42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","2","0","0","0"
