moodle  (All Fields)
Time span:1945-2021. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"TRAINING OF TUTORS AT THE HIGHER LEVEL WITH THE MODEL FOR THE DEVELOPMENT AND EVALUATION OF ACADEMIC COMPETENCES","Cecilia Macias-Esparza, Ana; de Jesus Canedo-Ortiz, Teresa; Eudave-Munoz, Daniel; Alfonso Paez, David","","","","CADERNOS EDUCACAO TECNOLOGIA E SOCIEDADE","2018","2018","11","2","","","","262","274","","10.14571/brajets.v11.n2.262-274","","","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"A Method for Reverse Engineering UML Use Case Model for Websites","Ceponiene, Lina; Drungilas, Vaidotas; Jurgelaitis, Mantas; Ceponis, Jonas","","","","INFORMATION TECHNOLOGY AND CONTROL","2018","2018","47","4","","","","623","638","","10.5755/j01.itc.47.4.21264","","","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"THE USE OF ICT IN THE DIDACTIC PROCESS OF STUDENTS' EDUCATION","Cupial, Michal; Szelag-Sikora, Anna; Kubon, Maciej","","","Lubkina, V; Usca, S; Zvaigzne, A","SOCIETY, INTEGRATION, EDUCATION, 2018, VOL V: LIFELONG LEARNING INFORMATION TECHNOLOGIES IN EDUCATION","2018","2018","","","","","","238","247","","10.17770/sie2018vol1.3441","International Scientific Conference on Society, Integration, Education","MAY 25-26, 2018","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"From a SharePoint-Based E-Learning System to Moodle","Decker, Bernd; Politze, Marius; Grzemski, Sarah","","","","PROCEEDINGS OF THE 2018 ACM SIGUCCS ANNUAL CONFERENCE (SIGUCCS '18)","2018","2018","","","","","","25","30","","10.1145/3235715.3235720","ACM SIGUCCS Annual Conference (SIGUCCS)","OCT 07-10, 2018","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Moodle and Facebook as virtual learning teaching tools of mediation: the opinion of teachers and university students","Delgado-Garcia, Manuel; Javier Garcia-Prieto, Francisco; Gomez-Hurtado, Inmaculada","","","","REVISTA COMPLUTENSE DE EDUCACION","2018","2018","29","3","","","","807","827","","10.5209/RCED.53968","","","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"MATHEMATICS TEACHER EDUCATION AND PEER REVIEW METHODOLOGY IN E-LEARNING ENVIRONMENT","Dello Iacono, Umberto; Pierri, Anna; Taranto, Eugenia","","","Chova, LG; Martinez, AL; Torres, IC","EDULEARN18: 10TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2018","2018","","","","","","10077","10083","","","10th International Conference on Education and New Learning Technologies (EDULEARN)","JUL 02-04, 2018","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Peer Review as a Tool for Person-Centered Learning: Computer Science Education at Secondary School Level","Dolezal, Dominik; Motschnig, Renate; Pucher, Robert","","","Auer, ME; Guralnick, D; Simonics, I","TEACHING AND LEARNING IN A DIGITAL WORLD, VOL 1","2018","2018","715","","","","","468","478","","10.1007/978-3-319-73210-7_56","20th International Conference on Interactive Collaborative Learning (ICL)","SEP 27-29, 2017","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Heuristic Evaluation of E-Learning","Erenler, Hale H. Turhangil","","","","INTERNATIONAL JOURNAL OF ORGANIZATIONAL LEADERSHIP","2018","2018","7","2","","","","195","210","","","","","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Teaching to teach with a LMS: The experience at University of Perugia","Filomia, Maria; Santucic, Valentino; Vinti, Gianluca; De Santis, Giovanni Maria Perfetto; Falcinelli, Floriana; Frenguelli, Giuseppe; Lorenzi, Carlo; Moriconi, Alessio; Siepi, Donatella; Valori, Furia; Ranucci, David; Milani, Alfredo; Marianelli, Massimiliano","","","Domenech, J; Merello, P; DeLaPoza, E; Blazquez, D","4TH INTERNATIONAL CONFERENCE ON HIGHER EDUCATION ADVANCES (HEAD'18)","2018","2018","","","","","","1439","1446","","10.4995/HEAd18.2018.8221","4th International Conference on Higher Education Advances (HEAd)","JUN 20-22, 2018","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Proposal of a management interface for gamified environments in Moodle","Garcia-Iruela, Miguel; Hijon-Neira, Raquel","","","","2018 INTERNATIONAL SYMPOSIUM ON COMPUTERS IN EDUCATION (SIIE)","2018","2018","","","","","","","","","","20th International Symposium on Computers in Education (SIIE)","SEP 19-21, 2018","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"A Remote PLC Laboratory (RLab) for Distance Practical Work of Industrial Automation","Haritman, E.; Somantri, Y.; Wahyudin, D.; Mulyana, E.","","","Abdullah, AG; Nandiyanto, ABD; Widiaty, I; Palilingan, V","2ND INTERNATIONAL CONFERENCE ON INNOVATION IN ENGINEERING AND VOCATIONAL EDUCATION","2018","2018","306","","","","","","","012034","10.1088/1757-899X/306/1/012034","2nd International Conference on Innovation in Engineering and Vocational Education (ICIEVE)","OCT 25-26, 2017","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Usability Problems on Desktop and Mobile Interfaces of the Moodle Learning Management System (LMS)","Hasan, Layla","","","","2018 INTERNATIONAL CONFERENCE ON E-BUSINESS AND APPLICATIONS (ICEBA 2018)","2018","2018","","","","","","69","73","","10.1145/3194188.3194192","International Conference on E-Business and Applications (ICEBA)","FEB 23-25, 2018","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"AulasWeb Activity Selector: Using Virtual Characters as Companions to Educator Decisions","Hector Gonzalez, Alejandro; Madoz, Cristina; Matias Romanut, Leandro","","","DeGiusti, AE","COMPUTER SCIENCE (CACIC 2017)","2018","2018","790","","","","","69","78","","10.1007/978-3-319-75214-3_7","23rd Argentine Congress of Computer Science (CACIC)","OCT 09-13, 2017","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"A Framework for Analysis Learning Pattern Toward Online Forum in Programming Course","Hu, Qingchun; Huang, Yong","","","Deng, L; Ma, WWK; Fong, CWR","NEW MEDIA FOR EDUCATIONAL CHANGE","2018","2018","1","","","","","71","80","","10.1007/978-981-10-8896-4_6","HKAECT International Conference on the New Media for Educational Change - Effect on Learning and Reflection on Practice","JUL 25-27, 2018","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"An educational data analysis framework and course profiling techniques based on Moodle's log","Huang, Lei; Wu, Zhouhua","","","Zhang, W; Wang, Y; Li, M","2018 SEVENTH INTERNATIONAL CONFERENCE OF EDUCATIONAL INNOVATION THROUGH TECHNOLOGY (EITT 2018)","2018","2018","","","","","","133","138","","10.1109/EITT.2018.00034","7th International Conference of Educational Innovation through Technology (EITT)","DEC 11-14, 2018","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Analysis of Students' Learning Behavior Based on Association Rule Mining Algorithm in Moodle Network Platform","Huang, Shaozhen","","","Wu, A","2018 5TH INTERNATIONAL CONFERENCE ON ELECTRICAL & ELECTRONICS ENGINEERING AND COMPUTER SCIENCE (ICEEECS 2018)","2018","2018","","","","","","472","475","","","5th International Conference on Electrical & Electronics Engineering and Computer Science (ICEEECS)","JUN 29-30, 2018","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"A Motivational Design of a Flipped Classroom on Collaborative Programming and STEAM","Karampa, Vasiliki; Paraskeva, Fotini","","","Uden, L; Liberona, D; Ristvej, J","LEARNING TECHNOLOGY FOR EDUCATION CHALLENGES, LTEC 2018","2018","2018","870","","","","","226","238","","10.1007/978-3-319-95522-3_19","7th International Workshop on Learning Technology for Education Challenges (LTEC)","AUG 06-10, 2018","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Implementation of Voice Recognition and Synthesis Module in Moodle System","Kawamura, Yusuke; Chen, Chun-Xiang; Hou, Renfen","","","","2018 INTERNATIONAL CONFERENCE ON INFORMATION AND COMMUNICATION TECHNOLOGY CONVERGENCE (ICTC)","2018","2018","","","","","","757","759","","","9th International Conference on Information and Communication Technology Convergence (ICTC)","OCT 17-19, 2018","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"BLENDED LEARNING PLATFORMS FOR MATHEMATICS AND PHYSICS - THE OPEN EDUCATIONAL RESOURCES OF THE UNIVERSITY OF APPLIED SCIENCES TECHNIKUM WIEN","Krizek, Gerd Ch.; Lietze, Stefanie; Brezowar, Gabriela","","","Chova, LG; Martinez, AL; Torres, IC","11TH INTERNATIONAL CONFERENCE OF EDUCATION, RESEARCH AND INNOVATION (ICERI2018)","2018","2018","","","","","","5035","5039","","","11th Annual International Conference of Education, Research and Innovation (ICERI)","NOV 12-14, 2018","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"TECHNOLOGY-ENHANCED STUDIES OF ENGLISH GRAMMAR AND PRONUNCIATION AT TERTIARY LEVEL","Kuzmina, Yana; Vincela, Zigrida","","","Chova, LG; Martinez, AL; Torres, IC","12TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE (INTED)","2018","2018","","","","","","8063","8071","","","12th International Technology, Education and Development Conference (INTED)","MAR 05-07, 2018","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"DEVELOPING AUTONOMY OF TRANSLATORS IN VOCATIONALLY-ORIENTED LANGUAGE LEARNING WITH MOODLE IN RUSSIA: APPROACHES, PRINCIPLES, STAGES, ENVIRONMENT","Litvinov, A.; Chernova, O.; Ermolova, T.","","","Chova, LG; Martinez, AL; Torres, IC","EDULEARN18: 10TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2018","2018","","","","","","446","451","","","10th International Conference on Education and New Learning Technologies (EDULEARN)","JUL 02-04, 2018","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Acceptance of E-Learning System at Faculty of Technical Sciences","Lolic, Teodora; Ristic, Sonja; Stefanovic, Darko; Marjanovic, Ugljesa","","","Strahonja, V; Kirinic, V","CENTRAL EUROPEAN CONFERENCE ON INFORMATION AND INTELLIGENT SYSTEMS (CECIIS 2018)","2018","2018","","","","","","47","54","","","29th Central European Conference on Information and Intelligent Systems (CECIIS)","SEP 19-21, 2018","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"y USING MOODLE ANALYTICS FOR CONTINUOUS E-ASSESSMENT IN A FINANCIAL MATHEMATICS COURSE AT POLYTECHNIC OF PORTO","Lopes, Ana Paula; Soares, Filomena","","","Chova, LG; Martinez, AL; Torres, IC","11TH INTERNATIONAL CONFERENCE OF EDUCATION, RESEARCH AND INNOVATION (ICERI2018)","2018","2018","","","","","","4944","4951","","","11th Annual International Conference of Education, Research and Innovation (ICERI)","NOV 12-14, 2018","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"FLIPPING A MATHEMATICS COURSE, A BLENDED LEARNING APPROACH","Lopes, Ana Paula; Soares, Filomena","","","Chova, LG; Martinez, AL; Torres, IC","12TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE (INTED)","2018","2018","","","","","","3844","3853","","","12th International Technology, Education and Development Conference (INTED)","MAR 05-07, 2018","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"RETHINKING FEEDBACK IN A CONNECTED AGE","Lopes, Ana Paula; Babo, Lurdes; Azevedo, Jose; Torres, Cristina","","","Chova, LG; Martinez, AL; Torres, IC","12TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE (INTED)","2018","2018","","","","","","5273","5282","","","12th International Technology, Education and Development Conference (INTED)","MAR 05-07, 2018","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"JAMDER: JADE to MULTI-Agent Systems Development Resource","Lopes, Yrleyjander S.; Cortes, Mariela, I; Tavares Goncalves, Enyo Jose; Oliveira, Robson","","","","ADCAIJ-ADVANCES IN DISTRIBUTED COMPUTING AND ARTIFICIAL INTELLIGENCE JOURNAL","2018","2018","7","3","","","","63","98","","10.14201/ADCAIJ2018736398","","","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"The impact of e-learning usage on students' achievements: a case study","Maabreh, Khaled Saleh","","","","INTERNATIONAL JOURNAL OF KNOWLEDGE AND LEARNING","2018","2018","12","3","","","","193","203","","","","","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"MODERN METHODS AND TECHNOLOGIES FOR DEVELOPING PRE-SERVICE FOREIGN LANGUAGE AND CULTURE TEACHERS' METHODOLOGICAL COMPETENCE","Maiier, Nataliia; Ustymenko, Olga","","","","ADVANCED EDUCATION","2018","2018","","10","","","","12","20","","10.20535/2410-8286.133090","","","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"DISTANCE LEARNING OF FUTURE PRIMARY SCHOOL TEACHERS AS A PREREQUISITE OF THEIR PROFESSIONAL DEVELOPMENT THROUGHOUT LIFE","Mukoviz, Oleksii P.; Kolos, Kateryna R.; Kolomiiets, Nataliia A.","","","","INFORMATION TECHNOLOGIES AND LEARNING TOOLS","2018","2018","66","4","","","","42","53","","10.33407/itlt.v66i4.2265","","","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Analysis of Student Activity and Its Effect Utilizing Programming Education Support Tool pgtracer","Murata, Miyuki; Kato, Naoko; Kakeshita, Tetsuro","","","","2018 7TH INTERNATIONAL CONGRESS ON ADVANCED APPLIED INFORMATICS (IIAI-AAI 2018)","2018","2018","","","","","","261","267","","10.1109/IIAI-AAI.2018.00057","7th IIAI International Congress on Advanced Applied Informatics (IIAI-AAI)","JUL 08-13, 2018","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"DATA VISUALIZATION TO DISCOVER THE ACTIVITY AND CHANGING THE TEACHERS POINT OF VIEW IN A PARTICULAR LMS SYSTEM","Obonya, Juraj; Kapusta, Jozef","","","Chova, LG; Martinez, AL; Torres, IC","12TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE (INTED)","2018","2018","","","","","","4608","4613","","","12th International Technology, Education and Development Conference (INTED)","MAR 05-07, 2018","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"ARCS motivation model adapted to gamification applications on a programming language course","Ozdamli, Fezile","","","","INTERNATIONAL JOURNAL OF LEARNING TECHNOLOGY","2018","2018","13","4","","","","327","351","","10.1504/IJLT.2018.098502","","","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"A Case Study on the Effect of Using an Anchored-Discussion Forum in a Programming Course","Pellet, Jean-Philippe; Parriaux, Gabriel; Overney, Tristan","","","Pozdniakov, SN; Dagiene, V","INFORMATICS IN SCHOOLS: FUNDAMENTALS OF COMPUTER SCIENCE AND SOFTWARE ENGINEERING, ISSEP 2018","2018","2018","11169","","","","","42","54","","10.1007/978-3-030-02750-6_4","11th International Conference on Informatics in Schools - Situation, Evolution, and Perspectives (ISSEP)","OCT 10-12, 2018","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"APPLICATION OF FLIPPED CLASSROOM MODEL IN THERMAL ENGINEERING: ANALYSIS AND COMPARISON OF RESULTS","Pena, B.; Zabalza, I; Llera, E.; Uson, S.; Romeo, L. M.","","","Chova, LG; Martinez, AL; Torres, IC","EDULEARN18: 10TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2018","2018","","","","","","4090","4097","","","10th International Conference on Education and New Learning Technologies (EDULEARN)","JUL 02-04, 2018","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"A WEB-BASED VIRTUAL CONTROL LABORATORY OF THE INVERTED PENDULUM","Perez, Emiliano; Rodriguez, Alejandro; Tejado, Ines","","","Chova, LG; Martinez, AL; Torres, IC","12TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE (INTED)","2018","2018","","","","","","7080","7089","","","12th International Technology, Education and Development Conference (INTED)","MAR 05-07, 2018","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Reengineering Learning Scenarios with Technologies based on Ubiquitous Computing","Pietraru, Radu Nicolae; Nicolae, Maximilian; Anghel, Magdalena","","","Roceanu, I; Ionita, AD; Dascalu, MI; Moldoveanu, A; Radu, C; Matu, ST; Colibaba, AC","PROCEEDINGS OF THE 14TH INTERNATIONAL SCIENTIFIC CONFERENCE ELEARNING AND SOFTWARE FOR EDUCATION: ELEARNING CHALLENGES AND NEW HORIZONS, VOL 2","2018","2018","","","","","","341","348","","10.12753/2066-026X-18-117","14th International Scientific Conference on eLearning and Software for Education - eLearning Challenges and New Horizons","APR 19-20, 2018","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"ASHUR: EVALUATION OF THE RELATION SUMMARY-CONTENT WITHOUT HUMAN REFERENCE USING ROUGE","Ramirez-Noriega, Alan; Juarez-Ramirez, Reyes; Jimenez, Samantha; Inzunza, Sergio; Martinez-Ramirez, Yobani","","","","COMPUTING AND INFORMATICS","2018","2018","37","2","","","","509","532","","10.4149/cai_2018_2_509","","","1","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
